step,iter,elementID, GaussPointID,activation,stretch_prev,stretch,sigma_prev,sigma,delta_sigma_prev,delta_sigma 
54,10,1,1,5.500000e-01,9.548219e-01,9.534808e-01,3.732831e-02,3.776077e-02,1.054851e+01,1.066638e+01
54,10,1,2,5.500000e-01,9.548219e-01,9.534808e-01,3.732831e-02,3.776077e-02,1.054851e+01,1.066638e+01
54,10,1,3,5.500000e-01,9.548219e-01,9.534808e-01,3.732831e-02,3.776077e-02,1.054851e+01,1.066638e+01
55,10,1,0,5.600000e-01,9.534808e-01,9.521463e-01,3.776077e-02,3.819178e-02,1.066638e+01,1.078279e+01
55,10,1,1,5.600000e-01,9.534808e-01,9.521463e-01,3.776077e-02,3.819178e-02,1.066638e+01,1.078279e+01
55,10,1,2,5.600000e-01,9.534808e-01,9.521463e-01,3.776077e-02,3.819178e-02,1.066638e+01,1.078279e+01
55,10,1,3,5.600000e-01,9.534808e-01,9.521463e-01,3.776077e-02,3.819178e-02,1.066638e+01,1.078279e+01
56,10,1,0,5.700000e-01,9.521463e-01,9.508180e-01,3.819178e-02,3.862346e-02,1.078279e+01,1.089851e+01
56,10,1,1,5.700000e-01,9.521463e-01,9.508180e-01,3.819178e-02,3.862346e-02,1.078279e+01,1.089851e+01
56,10,1,2,5.700000e-01,9.521463e-01,9.508180e-01,3.819178e-02,3.862346e-02,1.078279e+01,1.089851e+01
56,10,1,3,5.700000e-01,9.521463e-01,9.508180e-01,3.819178e-02,3.862346e-02,1.078279e+01,1.089851e+01
57,10,1,0,5.800000e-01,9.508180e-01,9.494956e-01,3.862346e-02,3.905744e-02,1.089851e+01,1.101417e+01
57,10,1,1,5.800000e-01,9.508180e-01,9.494956e-01,3.862346e-02,3.905744e-02,1.089851e+01,1.101417e+01
57,10,1,2,5.800000e-01,9.508180e-01,9.494956e-01,3.862346e-02,3.905744e-02,1.089851e+01,1.101417e+01
57,10,1,3,5.800000e-01,9.508180e-01,9.494956e-01,3.862346e-02,3.905744e-02,1.089851e+01,1.101417e+01
58,10,1,0,5.900000e-01,9.494956e-01,9.481786e-01,3.905744e-02,3.949518e-02,1.101417e+01,1.113034e+01
58,10,1,1,5.900000e-01,9.494956e-01,9.481786e-01,3.905744e-02,3.949518e-02,1.101417e+01,1.113034e+01
58,10,1,2,5.900000e-01,9.494956e-01,9.481786e-01,3.905744e-02,3.949518e-02,1.101417e+01,1.113034e+01
58,10,1,3,5.900000e-01,9.494956e-01,9.481786e-01,3.905744e-02,3.949518e-02,1.101417e+01,1.113034e+01
59,10,1,0,6.000000e-01,9.481786e-01,9.468664e-01,3.949518e-02,3.993783e-02,1.113034e+01,1.124739e+01
59,10,1,1,6.000000e-01,9.481786e-01,9.468664e-01,3.949518e-02,3.993783e-02,1.113034e+01,1.124739e+01
59,10,1,2,6.000000e-01,9.481786e-01,9.468664e-01,3.949518e-02,3.993783e-02,1.113034e+01,1.124739e+01
59,10,1,3,6.000000e-01,9.481786e-01,9.468664e-01,3.949518e-02,3.993783e-02,1.113034e+01,1.124739e+01
60,10,1,0,6.100000e-01,9.468664e-01,9.455586e-01,3.993783e-02,4.038646e-02,1.124739e+01,1.136578e+01
60,10,1,1,6.100000e-01,9.468664e-01,9.455586e-01,3.993783e-02,4.038646e-02,1.124739e+01,1.136578e+01
60,10,1,2,6.100000e-01,9.468664e-01,9.455586e-01,3.993783e-02,4.038646e-02,1.124739e+01,1.136578e+01
60,10,1,3,6.100000e-01,9.468664e-01,9.455586e-01,3.993783e-02,4.038646e-02,1.124739e+01,1.136578e+01
61,10,1,0,6.200000e-01,9.455586e-01,9.442543e-01,4.038646e-02,4.084190e-02,1.136578e+01,1.148583e+01
61,10,1,1,6.200000e-01,9.455586e-01,9.442543e-01,4.038646e-02,4.084190e-02,1.136578e+01,1.148583e+01
61,10,1,2,6.200000e-01,9.455586e-01,9.442543e-01,4.038646e-02,4.084190e-02,1.136578e+01,1.148583e+01
61,10,1,3,6.200000e-01,9.455586e-01,9.442543e-01,4.038646e-02,4.084190e-02,1.136578e+01,1.148583e+01
62,10,1,0,6.300000e-01,9.442543e-01,9.429530e-01,4.084190e-02,4.130503e-02,1.148583e+01,1.160785e+01
62,10,1,1,6.300000e-01,9.442543e-01,9.429530e-01,4.084190e-02,4.130503e-02,1.148583e+01,1.160785e+01
62,10,1,2,6.300000e-01,9.442543e-01,9.429530e-01,4.084190e-02,4.130503e-02,1.148583e+01,1.160785e+01
62,10,1,3,6.300000e-01,9.442543e-01,9.429530e-01,4.084190e-02,4.130503e-02,1.148583e+01,1.160785e+01
63,10,1,0,6.400000e-01,9.429530e-01,9.416539e-01,4.130503e-02,4.177666e-02,1.160785e+01,1.173218e+01
63,10,1,1,6.400000e-01,9.429530e-01,9.416539e-01,4.130503e-02,4.177666e-02,1.160785e+01,1.173218e+01
63,10,1,2,6.400000e-01,9.429530e-01,9.416539e-01,4.130503e-02,4.177666e-02,1.160785e+01,1.173218e+01
63,10,1,3,6.400000e-01,9.429530e-01,9.416539e-01,4.130503e-02,4.177666e-02,1.160785e+01,1.173218e+01
64,10,1,0,6.500000e-01,9.416539e-01,9.403561e-01,4.177666e-02,4.225782e-02,1.173218e+01,1.185917e+01
64,10,1,1,6.500000e-01,9.416539e-01,9.403561e-01,4.177666e-02,4.225782e-02,1.173218e+01,1.185917e+01
64,10,1,2,6.500000e-01,9.416539e-01,9.403561e-01,4.177666e-02,4.225782e-02,1.173218e+01,1.185917e+01
64,10,1,3,6.500000e-01,9.416539e-01,9.403561e-01,4.177666e-02,4.225782e-02,1.173218e+01,1.185917e+01
65,10,1,0,6.600000e-01,9.403561e-01,9.390590e-01,4.225782e-02,4.274918e-02,1.185917e+01,1.198905e+01
65,10,1,1,6.600000e-01,9.403561e-01,9.390590e-01,4.225782e-02,4.274918e-02,1.185917e+01,1.198905e+01
65,10,1,2,6.600000e-01,9.403561e-01,9.390590e-01,4.225782e-02,4.274918e-02,1.185917e+01,1.198905e+01
65,10,1,3,6.600000e-01,9.403561e-01,9.390590e-01,4.225782e-02,4.274918e-02,1.185917e+01,1.198905e+01
66,10,1,0,6.700000e-01,9.390590e-01,9.377615e-01,4.274918e-02,4.325134e-02,1.198905e+01,1.212196e+01
66,10,1,1,6.700000e-01,9.390590e-01,9.377615e-01,4.274918e-02,4.325134e-02,1.198905e+01,1.212196e+01
66,10,1,2,6.700000e-01,9.390590e-01,9.377615e-01,4.274918e-02,4.325134e-02,1.198905e+01,1.212196e+01
66,10,1,3,6.700000e-01,9.390590e-01,9.377615e-01,4.274918e-02,4.325134e-02,1.198905e+01,1.212196e+01
67,10,1,0,6.800000e-01,9.377615e-01,9.364629e-01,4.325134e-02,4.376509e-02,1.212196e+01,1.225818e+01
67,10,1,1,6.800000e-01,9.377615e-01,9.364629e-01,4.325134e-02,4.376509e-02,1.212196e+01,1.225818e+01
67,10,1,2,6.800000e-01,9.377615e-01,9.364629e-01,4.325134e-02,4.376509e-02,1.212196e+01,1.225818e+01
67,10,1,3,6.800000e-01,9.377615e-01,9.364629e-01,4.325134e-02,4.376509e-02,1.212196e+01,1.225818e+01
68,10,1,0,6.900000e-01,9.364629e-01,9.351623e-01,4.376509e-02,4.429076e-02,1.225818e+01,1.239763e+01
68,10,1,1,6.900000e-01,9.364629e-01,9.351623e-01,4.376509e-02,4.429076e-02,1.225818e+01,1.239763e+01
68,10,1,2,6.900000e-01,9.364629e-01,9.351623e-01,4.376509e-02,4.429076e-02,1.225818e+01,1.239763e+01
68,10,1,3,6.900000e-01,9.364629e-01,9.351623e-01,4.376509e-02,4.429076e-02,1.225818e+01,1.239763e+01
69,10,1,0,7.000000e-01,9.351623e-01,9.338588e-01,4.429076e-02,4.482817e-02,1.239763e+01,1.254012e+01
69,10,1,1,7.000000e-01,9.351623e-01,9.338588e-01,4.429076e-02,4.482817e-02,1.239763e+01,1.254012e+01
69,10,1,2,7.000000e-01,9.351623e-01,9.338588e-01,4.429076e-02,4.482817e-02,1.239763e+01,1.254012e+01
69,10,1,3,7.000000e-01,9.351623e-01,9.338588e-01,4.429076e-02,4.482817e-02,1.239763e+01,1.254012e+01
70,11,1,0,7.100000e-01,9.338588e-01,9.325509e-01,4.482817e-02,4.537685e-02,1.254012e+01,1.268533e+01
70,11,1,1,7.100000e-01,9.338588e-01,9.325509e-01,4.482817e-02,4.537685e-02,1.254012e+01,1.268533e+01
70,11,1,2,7.100000e-01,9.338588e-01,9.325509e-01,4.482817e-02,4.537685e-02,1.254012e+01,1.268533e+01
70,11,1,3,7.100000e-01,9.338588e-01,9.325509e-01,4.482817e-02,4.537685e-02,1.254012e+01,1.268533e+01
71,11,1,0,7.200000e-01,9.325509e-01,9.312385e-01,4.537685e-02,4.593578e-02,1.268533e+01,1.283259e+01
71,11,1,1,7.200000e-01,9.325509e-01,9.312385e-01,4.537685e-02,4.593578e-02,1.268533e+01,1.283259e+01
71,11,1,2,7.200000e-01,9.325509e-01,9.312385e-01,4.537685e-02,4.593578e-02,1.268533e+01,1.283259e+01
71,11,1,3,7.200000e-01,9.325509e-01,9.312385e-01,4.537685e-02,4.593578e-02,1.268533e+01,1.283259e+01
72,11,1,0,7.300000e-01,9.312385e-01,9.299213e-01,4.593578e-02,4.650305e-02,1.283259e+01,1.298096e+01
72,11,1,1,7.300000e-01,9.312385e-01,9.299213e-01,4.593578e-02,4.650305e-02,1.283259e+01,1.298096e+01
72,11,1,2,7.300000e-01,9.312385e-01,9.299213e-01,4.593578e-02,4.650305e-02,1.283259e+01,1.298096e+01
72,11,1,3,7.300000e-01,9.312385e-01,9.299213e-01,4.593578e-02,4.650305e-02,1.283259e+01,1.298096e+01
73,11,1,0,7.400000e-01,9.299213e-01,9.285987e-01,4.650305e-02,4.707591e-02,1.298096e+01,1.312915e+01
73,11,1,1,7.400000e-01,9.299213e-01,9.285987e-01,4.650305e-02,4.707591e-02,1.298096e+01,1.312915e+01
73,11,1,2,7.400000e-01,9.299213e-01,9.285987e-01,4.650305e-02,4.707591e-02,1.298096e+01,1.312915e+01
73,11,1,3,7.400000e-01,9.299213e-01,9.285987e-01,4.650305e-02,4.707591e-02,1.298096e+01,1.312915e+01
74,11,1,0,7.500000e-01,9.285987e-01,9.272707e-01,4.707591e-02,4.765089e-02,1.312915e+01,1.327569e+01
74,11,1,1,7.500000e-01,9.285987e-01,9.272707e-01,4.707591e-02,4.765089e-02,1.312915e+01,1.327569e+01
74,11,1,2,7.500000e-01,9.285987e-01,9.272707e-01,4.707591e-02,4.765089e-02,1.312915e+01,1.327569e+01
74,11,1,3,7.500000e-01,9.285987e-01,9.272707e-01,4.707591e-02,4.765089e-02,1.312915e+01,1.327569e+01
75,11,1,0,7.600000e-01,9.272707e-01,9.259375e-01,4.765089e-02,4.822435e-02,1.327569e+01,1.341912e+01
75,11,1,1,7.600000e-01,9.272707e-01,9.259375e-01,4.765089e-02,4.822435e-02,1.327569e+01,1.341912e+01
75,11,1,2,7.600000e-01,9.272707e-01,9.259375e-01,4.765089e-02,4.822435e-02,1.327569e+01,1.341912e+01
75,11,1,3,7.600000e-01,9.272707e-01,9.259375e-01,4.765089e-02,4.822435e-02,1.327569e+01,1.341912e+01
76,11,1,0,7.700000e-01,9.259375e-01,9.245997e-01,4.822435e-02,4.879283e-02,1.341912e+01,1.355824e+01
76,11,1,1,7.700000e-01,9.259375e-01,9.245997e-01,4.822435e-02,4.879283e-02,1.341912e+01,1.355824e+01
76,11,1,2,7.700000e-01,9.259375e-01,9.245997e-01,4.822435e-02,4.879283e-02,1.341912e+01,1.355824e+01
76,11,1,3,7.700000e-01,9.259375e-01,9.245997e-01,4.822435e-02,4.879283e-02,1.341912e+01,1.355824e+01
77,11,1,0,7.800000e-01,9.245997e-01,9.232576e-01,4.879283e-02,4.935369e-02,1.355824e+01,1.369224e+01
77,11,1,1,7.800000e-01,9.245997e-01,9.232576e-01,4.879283e-02,4.935369e-02,1.355824e+01,1.369224e+01
77,11,1,2,7.800000e-01,9.245997e-01,9.232576e-01,4.879283e-02,4.935369e-02,1.355824e+01,1.369224e+01
77,11,1,3,7.800000e-01,9.245997e-01,9.232576e-01,4.879283e-02,4.935369e-02,1.355824e+01,1.369224e+01
78,11,1,0,7.900000e-01,9.232576e-01,9.219122e-01,4.935369e-02,4.990529e-02,1.369224e+01,1.382084e+01
78,11,1,1,7.900000e-01,9.232576e-01,9.219122e-01,4.935369e-02,4.990529e-02,1.369224e+01,1.382084e+01
78,11,1,2,7.900000e-01,9.232576e-01,9.219122e-01,4.935369e-02,4.990529e-02,1.369224e+01,1.382084e+01
78,11,1,3,7.900000e-01,9.232576e-01,9.219122e-01,4.935369e-02,4.990529e-02,1.369224e+01,1.382084e+01
79,11,1,0,8.000000e-01,9.219122e-01,9.205642e-01,4.990529e-02,5.044717e-02,1.382084e+01,1.394421e+01
79,11,1,1,8.000000e-01,9.219122e-01,9.205642e-01,4.990529e-02,5.044717e-02,1.382084e+01,1.394421e+01
79,11,1,2,8.000000e-01,9.219122e-01,9.205642e-01,4.990529e-02,5.044717e-02,1.382084e+01,1.394421e+01
79,11,1,3,8.000000e-01,9.219122e-01,9.205642e-01,4.990529e-02,5.044717e-02,1.382084e+01,1.394421e+01
80,11,1,0,8.100000e-01,9.205642e-01,9.192141e-01,5.044717e-02,5.097980e-02,1.394421e+01,1.406291e+01
80,11,1,1,8.100000e-01,9.205642e-01,9.192141e-01,5.044717e-02,5.097980e-02,1.394421e+01,1.406291e+01
80,11,1,2,8.100000e-01,9.205642e-01,9.192141e-01,5.044717e-02,5.097980e-02,1.394421e+01,1.406291e+01
80,11,1,3,8.100000e-01,9.205642e-01,9.192141e-01,5.044717e-02,5.097980e-02,1.394421e+01,1.406291e+01
81,11,1,0,8.200000e-01,9.192141e-01,9.178628e-01,5.097980e-02,5.150432e-02,1.406291e+01,1.417765e+01
81,11,1,1,8.200000e-01,9.192141e-01,9.178628e-01,5.097980e-02,5.150432e-02,1.406291e+01,1.417765e+01
81,11,1,2,8.200000e-01,9.192141e-01,9.178628e-01,5.097980e-02,5.150432e-02,1.406291e+01,1.417765e+01
81,11,1,3,8.200000e-01,9.192141e-01,9.178628e-01,5.097980e-02,5.150432e-02,1.406291e+01,1.417765e+01
82,11,1,0,8.300000e-01,9.178628e-01,9.165105e-01,5.150432e-02,5.202220e-02,1.417765e+01,1.428926e+01
82,11,1,1,8.300000e-01,9.178628e-01,9.165105e-01,5.150432e-02,5.202220e-02,1.417765e+01,1.428926e+01
82,11,1,2,8.300000e-01,9.178628e-01,9.165105e-01,5.150432e-02,5.202220e-02,1.417765e+01,1.428926e+01
82,11,1,3,8.300000e-01,9.178628e-01,9.165105e-01,5.150432e-02,5.202220e-02,1.417765e+01,1.428926e+01
83,11,1,0,8.400000e-01,9.165105e-01,9.151576e-01,5.202220e-02,5.253472e-02,1.428926e+01,1.439841e+01
83,11,1,1,8.400000e-01,9.165105e-01,9.151576e-01,5.202220e-02,5.253472e-02,1.428926e+01,1.439841e+01
83,11,1,2,8.400000e-01,9.165105e-01,9.151576e-01,5.202220e-02,5.253472e-02,1.428926e+01,1.439841e+01
83,11,1,3,8.400000e-01,9.165105e-01,9.151576e-01,5.202220e-02,5.253472e-02,1.428926e+01,1.439841e+01
84,11,1,0,8.500000e-01,9.151576e-01,9.138046e-01,5.253472e-02,5.304263e-02,1.439841e+01,1.450576e+01
84,11,1,1,8.500000e-01,9.151576e-01,9.138046e-01,5.253472e-02,5.304263e-02,1.439841e+01,1.450576e+01
84,11,1,2,8.500000e-01,9.151576e-01,9.138046e-01,5.253472e-02,5.304263e-02,1.439841e+01,1.450576e+01
84,11,1,3,8.500000e-01,9.151576e-01,9.138046e-01,5.253472e-02,5.304263e-02,1.439841e+01,1.450576e+01
85,11,1,0,8.600000e-01,9.138046e-01,9.124515e-01,5.304263e-02,5.354667e-02,1.450576e+01,1.461202e+01
85,11,1,1,8.600000e-01,9.138046e-01,9.124515e-01,5.304263e-02,5.354667e-02,1.450576e+01,1.461202e+01
85,11,1,2,8.600000e-01,9.138046e-01,9.124515e-01,5.304263e-02,5.354667e-02,1.450576e+01,1.461202e+01
85,11,1,3,8.600000e-01,9.138046e-01,9.124515e-01,5.304263e-02,5.354667e-02,1.450576e+01,1.461202e+01
86,11,1,0,8.700000e-01,9.124515e-01,9.110986e-01,5.354667e-02,5.404670e-02,1.461202e+01,1.471771e+01
86,11,1,1,8.700000e-01,9.124515e-01,9.110986e-01,5.354667e-02,5.404670e-02,1.461202e+01,1.471771e+01
86,11,1,2,8.700000e-01,9.124515e-01,9.110986e-01,5.354667e-02,5.404670e-02,1.461202e+01,1.471771e+01
86,11,1,3,8.700000e-01,9.124515e-01,9.110986e-01,5.354667e-02,5.404670e-02,1.461202e+01,1.471771e+01
87,12,1,0,8.800000e-01,9.110986e-01,9.097456e-01,5.404670e-02,5.454208e-02,1.471771e+01,1.482356e+01
87,12,1,1,8.800000e-01,9.110986e-01,9.097456e-01,5.404670e-02,5.454208e-02,1.471771e+01,1.482356e+01
87,12,1,2,8.800000e-01,9.110986e-01,9.097456e-01,5.404670e-02,5.454208e-02,1.471771e+01,1.482356e+01
87,12,1,3,8.800000e-01,9.110986e-01,9.097456e-01,5.404670e-02,5.454208e-02,1.471771e+01,1.482356e+01
88,12,1,0,8.900000e-01,9.097456e-01,9.083934e-01,5.454208e-02,5.503213e-02,1.482356e+01,1.493036e+01
88,12,1,1,8.900000e-01,9.097456e-01,9.083934e-01,5.454208e-02,5.503213e-02,1.482356e+01,1.493036e+01
88,12,1,2,8.900000e-01,9.097456e-01,9.083934e-01,5.454208e-02,5.503213e-02,1.482356e+01,1.493036e+01
88,12,1,3,8.900000e-01,9.097456e-01,9.083934e-01,5.454208e-02,5.503213e-02,1.482356e+01,1.493036e+01
89,12,1,0,9.000000e-01,9.083934e-01,9.070425e-01,5.503213e-02,5.551533e-02,1.493036e+01,1.503897e+01
89,12,1,1,9.000000e-01,9.083934e-01,9.070425e-01,5.503213e-02,5.551533e-02,1.493036e+01,1.503897e+01
89,12,1,2,9.000000e-01,9.083934e-01,9.070425e-01,5.503213e-02,5.551533e-02,1.493036e+01,1.503897e+01
89,12,1,3,9.000000e-01,9.083934e-01,9.070425e-01,5.503213e-02,5.551533e-02,1.493036e+01,1.503897e+01
90,12,1,0,9.100000e-01,9.070425e-01,9.056934e-01,5.551533e-02,5.598988e-02,1.503897e+01,1.515052e+01
90,12,1,1,9.100000e-01,9.070425e-01,9.056934e-01,5.551533e-02,5.598988e-02,1.503897e+01,1.515052e+01
90,12,1,2,9.100000e-01,9.070425e-01,9.056934e-01,5.551533e-02,5.598988e-02,1.503897e+01,1.515052e+01
90,12,1,3,9.100000e-01,9.070425e-01,9.056934e-01,5.551533e-02,5.598988e-02,1.503897e+01,1.515052e+01
91,12,1,0,9.200000e-01,9.056934e-01,9.043469e-01,5.598988e-02,5.645376e-02,1.515052e+01,1.526649e+01
91,12,1,1,9.200000e-01,9.056934e-01,9.043469e-01,5.598988e-02,5.645376e-02,1.515052e+01,1.526649e+01
91,12,1,2,9.200000e-01,9.056934e-01,9.043469e-01,5.598988e-02,5.645376e-02,1.515052e+01,1.526649e+01
91,12,1,3,9.200000e-01,9.056934e-01,9.043469e-01,5.598988e-02,5.645376e-02,1.515052e+01,1.526649e+01
92,12,1,0,9.300000e-01,9.043469e-01,9.030038e-01,5.645376e-02,5.690413e-02,1.526649e+01,1.538889e+01
92,12,1,1,9.300000e-01,9.043469e-01,9.030038e-01,5.645376e-02,5.690413e-02,1.526649e+01,1.538889e+01
92,12,1,2,9.300000e-01,9.043469e-01,9.030038e-01,5.645376e-02,5.690413e-02,1.526649e+01,1.538889e+01
92,12,1,3,9.300000e-01,9.043469e-01,9.030038e-01,5.645376e-02,5.690413e-02,1.526649e+01,1.538889e+01
93,12,1,0,9.400000e-01,9.030038e-01,9.016653e-01,5.690413e-02,5.733763e-02,1.538889e+01,1.552044e+01
93,12,1,1,9.400000e-01,9.030038e-01,9.016653e-01,5.690413e-02,5.733763e-02,1.538889e+01,1.552044e+01
93,12,1,2,9.400000e-01,9.030038e-01,9.016653e-01,5.690413e-02,5.733763e-02,1.538889e+01,1.552044e+01
93,12,1,3,9.400000e-01,9.030038e-01,9.016653e-01,5.690413e-02,5.733763e-02,1.538889e+01,1.552044e+01
94,12,1,0,9.500000e-01,9.016653e-01,9.003328e-01,5.733763e-02,5.774975e-02,1.552044e+01,1.566482e+01
94,12,1,1,9.500000e-01,9.016653e-01,9.003328e-01,5.733763e-02,5.774975e-02,1.552044e+01,1.566482e+01
94,12,1,2,9.500000e-01,9.016653e-01,9.003328e-01,5.733763e-02,5.774975e-02,1.552044e+01,1.566482e+01
94,12,1,3,9.500000e-01,9.016653e-01,9.003328e-01,5.733763e-02,5.774975e-02,1.552044e+01,1.566482e+01
95,12,1,0,9.600000e-01,9.003328e-01,8.990082e-01,5.774975e-02,5.813468e-02,1.566482e+01,1.582702e+01
95,12,1,1,9.600000e-01,9.003328e-01,8.990082e-01,5.774975e-02,5.813468e-02,1.566482e+01,1.582702e+01
95,12,1,2,9.600000e-01,9.003328e-01,8.990082e-01,5.774975e-02,5.813468e-02,1.566482e+01,1.582702e+01
95,12,1,3,9.600000e-01,9.003328e-01,8.990082e-01,5.774975e-02,5.813468e-02,1.566482e+01,1.582702e+01
96,12,1,0,9.700000e-01,8.990082e-01,8.976937e-01,5.813468e-02,5.848585e-02,1.582702e+01,1.601297e+01
96,12,1,1,9.700000e-01,8.990082e-01,8.976937e-01,5.813468e-02,5.848585e-02,1.582702e+01,1.601297e+01
96,12,1,2,9.700000e-01,8.990082e-01,8.976937e-01,5.813468e-02,5.848585e-02,1.582702e+01,1.601297e+01
96,12,1,3,9.700000e-01,8.990082e-01,8.976937e-01,5.813468e-02,5.848585e-02,1.582702e+01,1.601297e+01
97,12,1,0,9.800000e-01,8.976937e-01,8.963920e-01,5.848585e-02,5.879855e-02,1.601297e+01,1.622805e+01
97,12,1,1,9.800000e-01,8.976937e-01,8.963920e-01,5.848585e-02,5.879855e-02,1.601297e+01,1.622805e+01
97,12,1,2,9.800000e-01,8.976937e-01,8.963920e-01,5.848585e-02,5.879855e-02,1.601297e+01,1.622805e+01
97,12,1,3,9.800000e-01,8.976937e-01,8.963920e-01,5.848585e-02,5.879855e-02,1.601297e+01,1.622805e+01
98,12,1,0,9.900000e-01,8.963920e-01,8.951054e-01,5.879855e-02,5.907667e-02,1.622805e+01,1.647245e+01
98,12,1,1,9.900000e-01,8.963920e-01,8.951054e-01,5.879855e-02,5.907667e-02,1.622805e+01,1.647245e+01
98,12,1,2,9.900000e-01,8.963920e-01,8.951054e-01,5.879855e-02,5.907667e-02,1.622805e+01,1.647245e+01
98,12,1,3,9.900000e-01,8.963920e-01,8.951054e-01,5.879855e-02,5.907667e-02,1.622805e+01,1.647245e+01
99,12,1,0,1.000000e+00,8.951054e-01,8.938344e-01,5.907667e-02,5.934272e-02,1.647245e+01,1.673306e+01
99,12,1,1,1.000000e+00,8.951054e-01,8.938344e-01,5.907667e-02,5.934272e-02,1.647245e+01,1.673306e+01
99,12,1,2,1.000000e+00,8.951054e-01,8.938344e-01,5.907667e-02,5.934272e-02,1.647245e+01,1.673306e+01
99,12,1,3,1.000000e+00,8.951054e-01,8.938344e-01,5.907667e-02,5.934272e-02,1.647245e+01,1.673306e+01
100,12,1,0,1.000000e+00,8.938344e-01,8.925786e-01,5.934272e-02,5.960676e-02,1.673306e+01,1.690914e+01
100,12,1,1,1.000000e+00,8.938344e-01,8.925786e-01,5.934272e-02,5.960676e-02,1.673306e+01,1.690914e+01
100,12,1,2,1.000000e+00,8.938344e-01,8.925786e-01,5.934272e-02,5.960676e-02,1.673306e+01,1.690914e+01
100,12,1,3,1.000000e+00,8.938344e-01,8.925786e-01,5.934272e-02,5.960676e-02,1.673306e+01,1.690914e+01
101,12,1,0,1.000000e+00,8.925786e-01,8.913358e-01,5.960676e-02,5.989298e-02,1.690914e+01,1.702281e+01
101,12,1,1,1.000000e+00,8.925786e-01,8.913358e-01,5.960676e-02,5.989298e-02,1.690914e+01,1.702281e+01
101,12,1,2,1.000000e+00,8.925786e-01,8.913358e-01,5.960676e-02,5.989298e-02,1.690914e+01,1.702281e+01
101,12,1,3,1.000000e+00,8.925786e-01,8.913358e-01,5.960676e-02,5.989298e-02,1.690914e+01,1.702281e+01
102,12,1,0,1.000000e+00,8.913358e-01,8.901043e-01,5.989298e-02,6.019887e-02,1.702281e+01,1.709385e+01
102,12,1,1,1.000000e+00,8.913358e-01,8.901043e-01,5.989298e-02,6.019887e-02,1.702281e+01,1.709385e+01
102,12,1,2,1.000000e+00,8.913358e-01,8.901043e-01,5.989298e-02,6.019887e-02,1.702281e+01,1.709385e+01
102,12,1,3,1.000000e+00,8.913358e-01,8.901043e-01,5.989298e-02,6.019887e-02,1.702281e+01,1.709385e+01
103,12,1,0,1.000000e+00,8.901043e-01,8.888827e-01,6.019887e-02,6.051695e-02,1.709385e+01,1.713821e+01
103,12,1,1,1.000000e+00,8.901043e-01,8.888827e-01,6.019887e-02,6.051695e-02,1.709385e+01,1.713821e+01
103,12,1,2,1.000000e+00,8.901043e-01,8.888827e-01,6.019887e-02,6.051695e-02,1.709385e+01,1.713821e+01
103,12,1,3,1.000000e+00,8.901043e-01,8.888827e-01,6.019887e-02,6.051695e-02,1.709385e+01,1.713821e+01
104,12,1,0,1.000000e+00,8.888827e-01,8.876702e-01,6.051695e-02,6.084179e-02,1.713821e+01,1.716689e+01
104,12,1,1,1.000000e+00,8.888827e-01,8.876702e-01,6.051695e-02,6.084179e-02,1.713821e+01,1.716689e+01
104,12,1,2,1.000000e+00,8.888827e-01,8.876702e-01,6.051695e-02,6.084179e-02,1.713821e+01,1.716689e+01
104,12,1,3,1.000000e+00,8.888827e-01,8.876702e-01,6.051695e-02,6.084179e-02,1.713821e+01,1.716689e+01
105,12,1,0,1.000000e+00,8.876702e-01,8.864663e-01,6.084179e-02,6.117054e-02,1.716689e+01,1.718676e+01
105,12,1,1,1.000000e+00,8.876702e-01,8.864663e-01,6.084179e-02,6.117054e-02,1.716689e+01,1.718676e+01
105,12,1,2,1.000000e+00,8.876702e-01,8.864663e-01,6.084179e-02,6.117054e-02,1.716689e+01,1.718676e+01
105,12,1,3,1.000000e+00,8.876702e-01,8.864663e-01,6.084179e-02,6.117054e-02,1.716689e+01,1.718676e+01
106,12,1,0,1.000000e+00,8.864663e-01,8.852704e-01,6.117054e-02,6.150163e-02,1.718676e+01,1.720163e+01
106,12,1,1,1.000000e+00,8.864663e-01,8.852704e-01,6.117054e-02,6.150163e-02,1.718676e+01,1.720163e+01
106,12,1,2,1.000000e+00,8.864663e-01,8.852704e-01,6.117054e-02,6.150163e-02,1.718676e+01,1.720163e+01
106,12,1,3,1.000000e+00,8.864663e-01,8.852704e-01,6.117054e-02,6.150163e-02,1.718676e+01,1.720163e+01
107,12,1,0,1.000000e+00,8.852704e-01,8.840822e-01,6.150163e-02,6.183435e-02,1.720163e+01,1.721353e+01
107,12,1,1,1.000000e+00,8.852704e-01,8.840822e-01,6.150163e-02,6.183435e-02,1.720163e+01,1.721353e+01
107,12,1,2,1.000000e+00,8.852704e-01,8.840822e-01,6.150163e-02,6.183435e-02,1.720163e+01,1.721353e+01
107,12,1,3,1.000000e+00,8.852704e-01,8.840822e-01,6.150163e-02,6.183435e-02,1.720163e+01,1.721353e+01
108,12,1,0,1.000000e+00,8.840822e-01,8.829014e-01,6.183435e-02,6.216822e-02,1.721353e+01,1.722361e+01
108,12,1,1,1.000000e+00,8.840822e-01,8.829014e-01,6.183435e-02,6.216822e-02,1.721353e+01,1.722361e+01
